Id,Language_knows
9907,Bash/Shell;C;C#;C++;Elixir;Go;JavaScript;Python;Ruby;Rust;TypeScript
9908,C;C++;Crystal;Dart;Go;JavaScript;Python;Rust;TypeScript
9909,Bash/Shell;Go;HTML/CSS;JavaScript;Node.js;PHP;Python;Ruby;SQL;TypeScript
9910,Bash/Shell;HTML/CSS;JavaScript;Node.js;Python;Rust;TypeScript
9911,Dart;Java;JavaScript;Kotlin;Node.js;Python;TypeScript
9912,Bash/Shell;Go;Groovy;HTML/CSS;Java;JavaScript;Kotlin;Ruby;SQL
9913,APL;Rust
9914,HTML/CSS;JavaScript;PHP;Python
9915,C#;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript
9916,Go;HTML/CSS;Java;Node.js;TypeScript
9917,Bash/Shell;Go;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;Rust;SQL
9918,Assembly;Bash/Shell;C;C#;HTML/CSS;Java;JavaScript;Node.js;Objective-C;PHP;PowerShell;Python;Ruby;SQL
9919,C++;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PHP;SQL
9920,C;C++;Erlang;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PHP;Python;R;SQL
9921,HTML/CSS;JavaScript;Python
9922,JavaScript;Node.js;TypeScript
9923,Bash/Shell;C#;Groovy;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;Python;SQL
9924,Node.js;Python
9925,C#;HTML/CSS;JavaScript;PowerShell;TypeScript
9926,C#;F#;HTML/CSS;JavaScript;PowerShell;Python;SQL;TypeScript
9927,C++;Kotlin;Python;Rust;Scala
9928,C;C++;Python;Rust;SQL
9929,Assembly;C;C#;C++;Go;Java;JavaScript;Node.js;PHP;PowerShell;Python;TypeScript
9930,C#
9931,Node.js;Python;SQL;Swift
9932,C#;Delphi
9933,HTML/CSS;JavaScript;Ruby;SQL
9934,Assembly;C;C#;Python
9935,Python;SQL
9936,C#
9937,C;Java;Python;Rust
9938,C#;TypeScript
9939,C#;Java;JavaScript;SQL;VBA
9940,Java;JavaScript;Node.js;TypeScript
9941,HTML/CSS;JavaScript;Node.js;PHP;Python;Ruby;TypeScript
9942,Go;HTML/CSS;JavaScript;PHP;Python;SQL
9943,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;PHP;Ruby;SQL;TypeScript
9944,Bash/Shell;Dart;Java;PowerShell;Python;SQL
9945,Bash/Shell;Java;JavaScript;Node.js;TypeScript
9946,Bash/Shell;C#;Go;Haskell;HTML/CSS;Java;JavaScript;Node.js;PHP;Rust;SQL;TypeScript
9947,Go;Java;Rust;Scala
9948,HTML/CSS;Java;JavaScript;Kotlin;Node.js;Python;SQL;TypeScript
9949,C;C++;Python;R
9950,Bash/Shell;Dart;HTML/CSS;JavaScript;Objective-C;PHP;PowerShell;SQL;Swift
9951,Dart;HTML/CSS;JavaScript;PHP;SQL
9952,C#;HTML/CSS;SQL
9953,C++;Haskell;HTML/CSS;Java;JavaScript;Python;Rust
9954,Bash/Shell;C;C++;HTML/CSS;JavaScript;Node.js;Python
9955,HTML/CSS;Java;Kotlin;Swift
9956,Bash/Shell;C++;Go;HTML/CSS;JavaScript;Python
9957,Assembly;Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;Python;Ruby;SQL;TypeScript
9958,C#;Java;Kotlin
9959,HTML/CSS;JavaScript;Node.js;Python;TypeScript
9960,Bash/Shell;HTML/CSS;JavaScript;Node.js;TypeScript
9961,Go;HTML/CSS;Java;JavaScript;Node.js;Python;TypeScript
9962,Bash/Shell;Java;JavaScript;PHP;Python
9963,C;Haskell;Python;Rust
9964,HTML/CSS;JavaScript;PHP;SQL
9965,Java;SQL;TypeScript
9966,Go;HTML/CSS;JavaScript;Node.js;Rust;TypeScript
9967,C++;Java
9968,Java
9969,Bash/Shell;C#;Dart;Go;HTML/CSS;JavaScript;Kotlin;Node.js;PowerShell;Python;SQL;TypeScript
9970,C#;HTML/CSS;Java;JavaScript;Node.js;SQL
9971,Bash/Shell;C;C#;C++;Go;JavaScript;PowerShell;TypeScript
9972,Bash/Shell;Go;JavaScript;SQL;TypeScript
9973,Go;Haskell;Java;Kotlin;Python;Rust
9974,Rust
9975,Bash/Shell;C#;Groovy;JavaScript;Node.js;TypeScript
9976,JavaScript;PHP;Python
9977,C++;LISP
9978,HTML/CSS;JavaScript;PHP;SQL
9979,C;C++;HTML/CSS;JavaScript;PowerShell;Python;TypeScript
9980,HTML/CSS;Java;JavaScript;Kotlin;Node.js;Python;Swift
9981,HTML/CSS;JavaScript;Python;SQL
9982,Bash/Shell;Groovy;JavaScript;Python;Scala;SQL
9983,Bash/Shell;C;C++;HTML/CSS;Java;Node.js;Perl;SQL
9984,C;C#;C++;SQL
9985,Assembly;Bash/Shell;C;C++;Haskell;HTML/CSS;JavaScript;Kotlin;Python;Ruby;Rust
9986,Bash/Shell;C;HTML/CSS;JavaScript;LISP;Rust
9987,Assembly;Bash/Shell;C;Java;JavaScript;Rust
9988,C#;HTML/CSS;Java;JavaScript;Kotlin;Node.js;Swift;TypeScript
9989,Bash/Shell;C;C++;Python;Rust;SQL;TypeScript
9990,Bash/Shell;C#;C++;Java;Python
9991,Bash/Shell;HTML/CSS;Java;JavaScript;Python;R;SQL
9992,Bash/Shell;Go;HTML/CSS;JavaScript;Node.js;Python
9993,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;PowerShell;Python;Rust;SQL;TypeScript
9994,Assembly;C++;Java;JavaScript;Node.js;Python;VBA
9995,C;C#;C++;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;TypeScript
9996,Assembly;C++;HTML/CSS;JavaScript;Objective-C;Python
9997,HTML/CSS;JavaScript;PHP
9998,Crystal;HTML/CSS;JavaScript;Objective-C;Ruby;Swift
9999,HTML/CSS;JavaScript;Kotlin;Node.js;Python;SQL;Swift
10000,Bash/Shell;Go;Groovy;HTML/CSS;Java;JavaScript;Node.js;Rust;TypeScript
10001,Bash/Shell;C#;C++;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;Python;SQL;TypeScript
10002,C
10003,Bash/Shell;C++;HTML/CSS;Node.js;Python;Rust
10004,Bash/Shell;Groovy;Haskell;Java;JavaScript;Kotlin;Node.js;Python;SQL;TypeScript
10005,Bash/Shell;Go;HTML/CSS;JavaScript;PHP;Python;SQL
10006,C#;HTML/CSS;JavaScript;Python;TypeScript
10007,C;C#;C++;Node.js;Python;TypeScript
10008,Bash/Shell;C#;HTML/CSS;JavaScript;TypeScript
10009,Bash/Shell;C;Dart;Go;HTML/CSS;JavaScript;Rust
10010,Assembly;Bash/Shell;C;C++;Node.js;Python;R;Rust;Swift;TypeScript
10011,HTML/CSS;JavaScript;Node.js;VBA
10012,C#;JavaScript
10013,HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;VBA
10014,HTML/CSS;JavaScript;Kotlin;Node.js
10015,HTML/CSS;JavaScript;Node.js;Objective-C;PHP;Python;SQL;Swift
10016,Bash/Shell;Java;PHP;Python;Scala;SQL
10017,C++;HTML/CSS;JavaScript;Python;SQL
10018,C;Go;Java;Python;Rust;SQL
10019,Assembly;C;C++;HTML/CSS;JavaScript;Node.js;Perl;PHP;Python;Ruby
10020,Bash/Shell;C#;C++;HTML/CSS;JavaScript;SQL
10021,Bash/Shell;C;C++;HTML/CSS;JavaScript;Python;SQL
10022,C#;C++;HTML/CSS;JavaScript;Node.js
10023,Python;Ruby;SQL
10024,HTML/CSS;JavaScript;Node.js;SQL;VBA
10025,HTML/CSS;JavaScript;Node.js;TypeScript
10026,Rust;TypeScript
10027,Bash/Shell;Go;HTML/CSS;JavaScript;Node.js;Python;SQL
10028,C#;HTML/CSS;Java;JavaScript;PowerShell;SQL;VBA
10029,C;C++;Dart;F#;Julia;Matlab;Python;Rust;SQL;TypeScript
10030,Bash/Shell;C;C++;Java;Python;Rust
10031,Assembly;Bash/Shell;C;C++;Kotlin;LISP;PowerShell;Python;Rust
10032,C#;Clojure
10033,C;C#;C++;Dart;Java;SQL
10034,HTML/CSS;JavaScript;Node.js;Perl;SQL;TypeScript
10035,Bash/Shell;C;C++;HTML/CSS;Java;Kotlin;Node.js;PowerShell;Python;SQL;TypeScript;VBA
10036,Go;Python;SQL
10037,Java;Python;TypeScript
10038,Bash/Shell;C;C++;Go;HTML/CSS;JavaScript;Python;SQL;VBA
10039,Bash/Shell;C;JavaScript;Node.js;PHP;Python;Rust;SQL
10040,Bash/Shell;C++;Java;Python
10041,Go;Java;Node.js;Python;SQL;TypeScript
10042,HTML/CSS;Java;JavaScript;Matlab;SQL;TypeScript
10043,JavaScript;Python
10044,Assembly;Bash/Shell;C;C++;Python
10045,JavaScript
10046,C#;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;Python;SQL;TypeScript
10047,HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript
10048,C#;Node.js;PowerShell;SQL;VBA
10049,JavaScript;Node.js;Rust
10050,Python;SQL
10051,Dart;Go;Java;JavaScript;Node.js;PHP
10052,Kotlin;SQL
10053,Kotlin;SQL
10054,C;HTML/CSS;Java;Kotlin;Python
10055,C;C#;C++;Java;Python;Ruby;SQL
10056,C#;HTML/CSS;JavaScript;Node.js;SQL;TypeScript
10057,C;JavaScript;Node.js;Python
10058,Bash/Shell;Dart;Go;HTML/CSS;JavaScript;Node.js;PowerShell;Python;R;Ruby;SQL;TypeScript
10059,Java
10060,C;C#;C++;HTML/CSS;JavaScript;Node.js;Python;Rust;Scala;TypeScript
10061,Java
10062,Bash/Shell;C;C++;Dart;Groovy;Haskell;HTML/CSS;Java;JavaScript;Julia;Kotlin;PHP;Python;SQL;TypeScript;VBA
10063,JavaScript;Node.js;Rust;SQL;TypeScript
10064,HTML/CSS;JavaScript;Python;SQL
10065,HTML/CSS;Java;Python;TypeScript
10066,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript
10067,C;C++;Dart;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PHP;Python;SQL;Swift
10068,C;HTML/CSS;Python
10069,HTML/CSS;JavaScript;Node.js
10070,Bash/Shell;Java;SQL;TypeScript
10071,Go;Java;TypeScript
10072,Assembly;C#;SQL
10073,C;C#;Java;Node.js;Python;SQL
10074,C#;C++;Groovy;HTML/CSS;Java;JavaScript;Kotlin;Node.js;TypeScript
10075,C#;Java;JavaScript;PowerShell;Python
10076,Java;JavaScript;Node.js;SQL
10077,Bash/Shell;HTML/CSS;Python;Rust;TypeScript
10078,HTML/CSS;JavaScript;Node.js;PHP;PowerShell;Python
10079,Bash/Shell;PHP;Scala;SQL
10080,HTML/CSS;JavaScript;Node.js;SQL
10081,Rust
10082,Bash/Shell;C#;Go;HTML/CSS;Java;Kotlin;Node.js;PHP;PowerShell;Python;Ruby;Rust;SQL;TypeScript
10083,C#;C++;Java;JavaScript;Node.js;PHP
10084,Bash/Shell;C++;HTML/CSS;Java;JavaScript;PowerShell;Python
10085,Bash/Shell;HTML/CSS;JavaScript;PowerShell;Python;SQL;TypeScript
10086,C;C++;Haskell;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
10087,C#;Java;JavaScript;Node.js;TypeScript
10088,HTML/CSS;JavaScript;Node.js;Python
10089,C#;SQL
10090,C++;Java
10091,Assembly;Bash/Shell;C;C#;C++;Dart;HTML/CSS;JavaScript;Python;Ruby;VBA
10092,Bash/Shell;C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
10093,C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;PHP;PowerShell;Python;SQL
10094,Bash/Shell;C;Elixir;Go;Haskell;HTML/CSS;JavaScript;Node.js;Python;Rust;SQL
10095,Dart;HTML/CSS;JavaScript;PHP;SQL;TypeScript
10096,Bash/Shell;C;Erlang;Python;Ruby
10097,Bash/Shell;HTML/CSS;JavaScript;Matlab;PowerShell;Python;R;SQL
10098,C#;HTML/CSS;JavaScript;PowerShell
10099,Python;Rust
10100,C#;Java;JavaScript;SQL
10101,HTML/CSS;JavaScript;Node.js;Python;TypeScript
10102,Bash/Shell;HTML/CSS;JavaScript;Python;R;SQL;TypeScript
10103,TypeScript
10104,C++;Python
10105,HTML/CSS;Java;JavaScript;PHP;Python
10106,Assembly;Dart;JavaScript;Node.js;Rust;Swift
10107,HTML/CSS;Node.js;PHP;Python;SQL;TypeScript
10108,JavaScript;PHP;TypeScript
10109,C#;HTML/CSS;JavaScript;Node.js;SQL;TypeScript
10110,HTML/CSS;Java;JavaScript;Kotlin;Node.js;PHP;Python;TypeScript
10111,C++;JavaScript;Python;SQL;TypeScript
10112,Bash/Shell;C;C++;Groovy;HTML/CSS;JavaScript;Python
10113,Assembly;Bash/Shell;C;C++;Dart;Haskell;HTML/CSS;Java;JavaScript;Node.js;PowerShell;Python;Rust;TypeScript
10114,Bash/Shell;Go;HTML/CSS;JavaScript;Node.js;Python
10115,HTML/CSS;JavaScript;Node.js;TypeScript
10116,Assembly;C;C++;JavaScript
10117,Bash/Shell;HTML/CSS;JavaScript;Node.js;Python
10118,Bash/Shell;C;C#;C++;Delphi;Groovy;HTML/CSS;Java;Node.js;PowerShell;Python;SQL;TypeScript
10119,Dart;Kotlin;Swift
10120,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;Python;TypeScript
10121,C#;HTML/CSS;Java;JavaScript;SQL
10122,Bash/Shell;C;Clojure;Go;Haskell;Java;Julia;LISP;Matlab;Python;Rust
10123,Python
10124,HTML/CSS;Python;Scala;SQL
10125,Bash/Shell;Groovy;PowerShell;Python;R
10126,Bash/Shell;Go;HTML/CSS;Java;JavaScript;Kotlin;Node.js;Rust;TypeScript
10127,C#;HTML/CSS;JavaScript;SQL
10128,Assembly;Bash/Shell;C;HTML/CSS;Java;JavaScript;Python
10129,HTML/CSS;JavaScript;PHP;Python;VBA
10130,Bash/Shell;C;C++;Erlang;Go;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;SQL;TypeScript
10131,C#;C++;Java;JavaScript;Node.js;Python
10132,Assembly;C;HTML/CSS;Java;JavaScript
10133,C++
10134,Assembly;C;C++;Go;Python;Rust;SQL
10135,C#;Python;SQL
10136,Elixir;JavaScript;Node.js;Python;SQL;TypeScript
10137,HTML/CSS;JavaScript;Rust;TypeScript
10138,HTML/CSS;JavaScript;PHP;SQL
10139,Bash/Shell;C;C++;HTML/CSS;JavaScript;Node.js;Python;Rust;TypeScript;VBA
10140,C#;Java;SQL
10141,Bash/Shell;Java
10142,C++;Julia;Python
10143,C#;C++;Swift
10144,C#;Matlab;Python;SQL;VBA
10145,Java;Scala;SQL
10146,HTML/CSS;JavaScript;PHP;SQL
10147,Swift
10148,Java;Kotlin
10149,HTML/CSS;JavaScript;Python
10150,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript;VBA
10151,Python
10152,C;Dart;Java;JavaScript;Python;SQL
10153,Bash/Shell;C;HTML/CSS;JavaScript;Python;SQL
10154,Assembly;C;Haskell;LISP;Python;Rust
10155,Bash/Shell;Go;HTML/CSS;Python
10156,Java;JavaScript;Kotlin
10157,COBOL;SQL
10158,HTML/CSS;Java;JavaScript;Node.js;PHP;SQL
10159,HTML/CSS;JavaScript;Node.js;SQL;TypeScript
10160,Kotlin
10161,C;Python;R
10162,Bash/Shell;Haskell;HTML/CSS;Python;Rust;SQL;TypeScript
10163,Kotlin
10164,Groovy;Java
10165,Bash/Shell;Java;Python;SQL
10166,Bash/Shell;HTML/CSS;JavaScript;Node.js;PowerShell;Python;SQL;TypeScript;VBA
10167,C;C++;Python
10168,C#;JavaScript;PowerShell;SQL
10169,Bash/Shell;Go;Java;JavaScript;Node.js;SQL;TypeScript
10170,C#;HTML/CSS;JavaScript;SQL
10171,HTML/CSS;JavaScript;Node.js;SQL;TypeScript
10172,Bash/Shell;Groovy;HTML/CSS;Java;Python
10173,Dart;Go;HTML/CSS;JavaScript;PHP;SQL;TypeScript
10174,C#;HTML/CSS;SQL;TypeScript
10175,Bash/Shell;C#;Go;HTML/CSS;Java;Node.js;PowerShell;SQL
10176,C;HTML/CSS;Java;JavaScript;Node.js;Python;SQL
10177,Bash/Shell;PowerShell;Python;Rust
10178,C++;HTML/CSS;JavaScript;Python
10179,Groovy;JavaScript;Node.js;Rust;TypeScript
10180,C#
10181,C;C#;C++;HTML/CSS;Java;JavaScript;Python
10182,Bash/Shell;C;Java;JavaScript;Python;SQL
10183,C#;HTML/CSS;JavaScript;SQL;VBA
10184,C#;HTML/CSS;JavaScript;Node.js;PowerShell;Python;SQL;TypeScript
10185,JavaScript;Node.js;Python
10186,HTML/CSS;JavaScript;Node.js;SQL;TypeScript
10187,Rust
10188,C;C#;C++;JavaScript;Python
10189,Bash/Shell;HTML/CSS;JavaScript;Node.js;PHP;TypeScript
10190,JavaScript;Node.js;SQL
10191,C;HTML/CSS;Java;SQL
10192,C;C++;HTML/CSS;Java;Python;Scala;SQL
10193,Bash/Shell;C++;HTML/CSS;JavaScript;Node.js;Python;Rust;TypeScript
10194,Bash/Shell;C;C++;Python
10195,HTML/CSS;Python;SQL
10196,HTML/CSS;Java;JavaScript
10197,Bash/Shell;C#;C++;Python;Rust
10198,Java;JavaScript;Node.js;TypeScript
10199,HTML/CSS;JavaScript;Node.js;TypeScript
10200,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;PowerShell;Python;SQL
10201,C#;HTML/CSS;JavaScript;Python;SQL
10202,HTML/CSS;Java;JavaScript;Python;SQL
10203,C#;F#;Python
10204,Assembly;Bash/Shell;HTML/CSS;Java;JavaScript;Python;Rust;SQL;TypeScript
10205,C#;HTML/CSS;Java;JavaScript;PHP;SQL;Swift
10206,Java;Kotlin;Python
10207,Bash/Shell;Dart;Python
10208,C;C++;Go;SQL
10209,HTML/CSS;Java;Node.js;TypeScript
10210,Bash/Shell;Go;Java;PowerShell;Python
10211,C#;HTML/CSS;JavaScript;Node.js;PowerShell
10212,Go;Java;Python;Scala;SQL
10213,Bash/Shell;HTML/CSS;JavaScript;Node.js;Python;Ruby;SQL;TypeScript
10214,C#;HTML/CSS;JavaScript;SQL
10215,Groovy;Java;SQL;TypeScript
10216,Bash/Shell;C++;JavaScript;Node.js;PHP
10217,Bash/Shell;C;C#;C++;HTML/CSS;PowerShell;Python;SQL
10218,C;C++;Go;HTML/CSS;JavaScript;Node.js;Python;Rust
10219,C;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL
10220,Assembly;Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL
10221,HTML/CSS;Java
10222,C;Python
10223,APL;Assembly;Bash/Shell;C;C++;Go;HTML/CSS;LISP;Python;Rust
10224,HTML/CSS;JavaScript;Node.js;SQL;TypeScript
10225,Bash/Shell;Python;SQL
10226,C;C#;Dart;HTML/CSS;JavaScript;Kotlin;Node.js;Objective-C;Python;SQL;Swift;TypeScript
10227,Java;JavaScript;Kotlin;Node.js;Python;TypeScript
10228,Dart;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;SQL;TypeScript
10229,C++;HTML/CSS;JavaScript;Julia;Matlab;Node.js;Python;TypeScript
10230,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;Python
10231,C#;Elixir;F#;HTML/CSS;JavaScript
10232,C;C++;HTML/CSS;JavaScript;Node.js;Python;TypeScript
10233,Rust;TypeScript
10234,HTML/CSS;JavaScript;Node.js;TypeScript
10235,Dart;Go;HTML/CSS;JavaScript;Node.js;Ruby;SQL;TypeScript
10236,Java
10237,Bash/Shell;C;HTML/CSS;JavaScript;PHP;Python;Rust;SQL
10238,Java;JavaScript;SQL
10239,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;PHP;SQL;TypeScript
10240,HTML/CSS;Java;JavaScript;SQL
10241,Python
10242,Java;Python
10243,C#;Go;Python
10244,C#;Go;HTML/CSS;Java;JavaScript;Node.js;Python;R;Rust;SQL;TypeScript
10245,Bash/Shell;C;Groovy;HTML/CSS;Java;JavaScript;Python;SQL
10246,Assembly;Bash/Shell;C;HTML/CSS;JavaScript;Python
10247,Bash/Shell;C#;HTML/CSS;Java;JavaScript;PowerShell;SQL;TypeScript
10248,Dart;JavaScript;Node.js;SQL;TypeScript
10249,Bash/Shell;C#;F#;PowerShell;Python
10250,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;PHP;SQL
10251,Elixir;Rust;SQL
10252,JavaScript;Python;R;SQL
10253,Go;Python;TypeScript
10254,C++;Objective-C;Swift
10255,Bash/Shell;C;C#;C++;Python
10256,Bash/Shell;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;SQL
10257,Bash/Shell;Go;HTML/CSS;JavaScript;Python;SQL
10258,Bash/Shell;C++;Python;R
10259,Java;JavaScript;Node.js;SQL;TypeScript
10260,C++;Rust
10261,C++;Java;Kotlin;Python;Rust
10262,HTML/CSS;JavaScript;Python
10263,C#;Java;JavaScript;Python;TypeScript
10264,C#;C++;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PowerShell;SQL;TypeScript
10265,Assembly;Bash/Shell;C#;C++;HTML/CSS;JavaScript;Node.js;PowerShell;Python
10266,Bash/Shell;Go;HTML/CSS;JavaScript;Node.js;TypeScript
10267,Bash/Shell;HTML/CSS;JavaScript;PHP;Python;SQL
10268,Swift
10269,C;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PHP;Python;Rust;SQL
10270,C;C#;C++;JavaScript;SQL
10271,JavaScript;PHP;Python;TypeScript
10272,Erlang
10273,Bash/Shell;Go;Groovy;HTML/CSS;Java;JavaScript;LISP;Python;Scala;SQL;TypeScript
10274,JavaScript;Node.js;Python;SQL;TypeScript
10275,C++;HTML/CSS;Java;Python
10276,C;Matlab;Rust
10277,HTML/CSS;Java;JavaScript;SQL
10278,C#;JavaScript
10279,C;C#;C++
10280,Kotlin
10281,Bash/Shell;C++;HTML/CSS;JavaScript;PowerShell;Python;SQL
10282,Bash/Shell;C#;C++;Go;HTML/CSS;Java;JavaScript;Node.js;PowerShell;Python;Scala;TypeScript;VBA
10283,Scala;SQL
10284,Dart;HTML/CSS;Java;JavaScript;Kotlin;PHP
10285,JavaScript;Python;SQL
10286,C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL
10287,C#;Dart;Elixir;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python
10288,Java;JavaScript;Node.js;Python
10289,C#;HTML/CSS;Java;JavaScript;PowerShell;SQL;TypeScript
10290,C#;HTML/CSS;JavaScript;Node.js;SQL;TypeScript
10291,Kotlin
10292,HTML/CSS;JavaScript;Kotlin;Python;Rust
10293,C++;Java;JavaScript;Python;Rust
10294,C;C#;C++;JavaScript;Node.js;PHP;Python
10295,HTML/CSS;JavaScript;Node.js;PHP;Python;SQL
10296,C;C#;C++;HTML/CSS;JavaScript;Python
10297,C#;Python;Rust
10298,Node.js;PHP;SQL;TypeScript
10299,COBOL
10300,C;C++;JavaScript;Node.js;Python;Rust;TypeScript
10301,HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript
10302,Bash/Shell;Go;HTML/CSS;JavaScript;SQL
10303,Bash/Shell;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;SQL
10304,Bash/Shell;Matlab;Python
10305,Assembly;C;C++;HTML/CSS;Java;JavaScript;Python;SQL
10306,Java
10307,JavaScript;Ruby;SQL;TypeScript
10308,HTML/CSS;JavaScript;Perl;Python
10309,C#;PowerShell;Python;SQL
10310,Bash/Shell;Java;JavaScript;Node.js;Rust;TypeScript
10311,C++;JavaScript;PowerShell;Rust;SQL;VBA
10312,C#;Python;SQL
10313,C;C++;Dart;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL
10314,Bash/Shell;Go;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript
10315,Bash/Shell;C++;Go;HTML/CSS;Java;JavaScript;Node.js;PHP;PowerShell;Python;Ruby;SQL;TypeScript
10316,JavaScript;PHP;TypeScript
10317,C;C++;Haskell;HTML/CSS;Java;JavaScript;Python;Rust;SQL
10318,Swift
10319,Bash/Shell;Python;SQL
10320,C++;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript
10321,Go
10322,Java;Python;SQL
10323,HTML/CSS;JavaScript;Python;SQL
10324,C++;Python;Swift
10325,Go;JavaScript;Node.js;Python;TypeScript
10326,C;C#;C++;Java;JavaScript;Node.js;TypeScript
10327,Java;JavaScript;Kotlin;Node.js;Python;Swift;TypeScript
10328,C;HTML/CSS;JavaScript;Perl;Python;Rust;SQL;TypeScript
10329,Bash/Shell;Go;Groovy;Java;Node.js;Python
10330,HTML/CSS;JavaScript;Node.js;PHP;SQL
10331,HTML/CSS;JavaScript;Node.js;PHP;PowerShell;SQL;TypeScript
10332,C;Dart;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;SQL;TypeScript
10333,C++;Dart;Go;Haskell;Java;JavaScript;Kotlin;Node.js;Objective-C;Python;Rust;Scala;Swift;TypeScript
10334,Bash/Shell;JavaScript;Node.js;Python;SQL;Swift
10335,Assembly;Bash/Shell;C;C++;Groovy;Matlab;Python;R;SQL
10336,HTML/CSS;JavaScript;Node.js;PHP;TypeScript
10337,C;C#;C++;HTML/CSS;JavaScript;SQL
10338,Haskell;Python;Rust
10339,C++;Go;HTML/CSS;Java;JavaScript;PowerShell;Python;Rust;SQL;TypeScript
10340,Bash/Shell;JavaScript;Matlab;Node.js;Python;TypeScript
10341,Bash/Shell;Python;SQL
10342,Assembly;Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;Node.js;Objective-C;Perl;PHP;Python;SQL;TypeScript
10343,Python;Rust
10344,C++;Go;Rust
10345,HTML/CSS;Java;JavaScript;Node.js;PHP
10346,Assembly;C#;C++;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PHP;PowerShell;Python;VBA
10347,HTML/CSS;JavaScript;Node.js;TypeScript
10348,Assembly;Bash/Shell;C;C#;C++;F#;HTML/CSS;Java;JavaScript;Kotlin;PowerShell;Python;SQL;TypeScript
10349,C++;HTML/CSS;JavaScript;Python;SQL
10350,Bash/Shell;JavaScript;Node.js;Python;SQL;TypeScript
10351,Go;Java;Python
10352,C;Dart;HTML/CSS;JavaScript;Node.js;Python
10353,C#;C++;HTML/CSS;JavaScript;SQL
10354,Bash/Shell;Java;JavaScript;Node.js;Python
10355,C#;HTML/CSS;Java;Kotlin;Objective-C;R;Scala;Swift;TypeScript;VBA
10356,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;Perl;PowerShell;SQL
10357,HTML/CSS;JavaScript;Node.js;Python
10358,HTML/CSS;JavaScript;Node.js;TypeScript
10359,C#;HTML/CSS;JavaScript;Node.js;SQL;TypeScript
10360,JavaScript;Node.js;R;Ruby;SQL;TypeScript
10361,C;C++;HTML/CSS;JavaScript;Node.js;PHP;Python;TypeScript
10362,Bash/Shell;HTML/CSS;Python
10363,Bash/Shell;C;C#;C++;JavaScript;Node.js;Python;Ruby;SQL
10364,Assembly;Bash/Shell;C;C++;JavaScript;Objective-C;Python;Swift
10365,Python;R
10366,C;C++;Go;HTML/CSS;Java;JavaScript;Matlab;Python;Swift
10367,HTML/CSS;JavaScript;Node.js;Python;SQL
10368,C;C++;HTML/CSS;Java;JavaScript;PHP;Python;R;SQL
10369,C++;TypeScript
10370,Java;JavaScript;Kotlin;SQL
10371,Assembly;C;C#;C++;HTML/CSS;Java;JavaScript
10372,Assembly;Bash/Shell;C;C++;Go;Groovy;HTML/CSS;Java;JavaScript;Matlab;Node.js;Perl;Python;R;Ruby
10373,C#;TypeScript
10374,Assembly;Bash/Shell;C;C++;Go;HTML/CSS;JavaScript;Node.js;Objective-C;PHP;Python;Rust;SQL;Swift
10375,HTML/CSS;JavaScript;Node.js;Python
10376,C;C++;Julia
